82,sun,Northern Pa-Hng,pahn1237,a33=l̥a55=qa22=n̥ei35,1
82,sun,Southern Pa-Hng,pahn1237,a44=ɔ̃35=n̥e35,1
82,sun,Hm-Nai,wuna1248,naŋ35=n̥e35,1
83,swim,Western Xiangxi,nort2748,naŋ3-u1,1
83,swim,Eastern Xiangxi,east2371,ɳaŋ55-ʋ53,1
83,swim,Qiandong,east2369,loŋ3-ǝu1,1
83,swim,Chuanqiandian,nort3244,lua8,1
83,swim,Diandongbei,larg1235,la8-ao8,1
83,swim,Hmong Daw,hmon1333,u̯ǝ4=lu̯ǝ7-ʼde2,1
83,swim,Hmong Njua,hmon1264,lu̯a7-ƛe5,1
84,tail,Western Xiangxi,nort2748,pi3=tɤ3,1
84,tail,Eastern Xiangxi,east2371,ti35=ta33,1
84,tail,Qiandong,east2369,qa1=tɛ3,1
84,tail,Chuanqiandian,nort3244,ku5=du3,1
84,tail,Diandongbei,larg1235,a3=caɯ4,2
84,tail,Hmong Daw,hmon1333,kɔ4=tɨ4,1
84,tail,Hmong Njua,hmon1264,qʉ3=tʉ2,1
84,tail,Bunu,buna1273,tau3,1
84,tail,Baonao,buna1273,kǝ3=cǝ3,1
84,tail,Numao,numa1251,töy3,1
84,tail,Longhua Jiongnai,jion1236,ðau53,1
84,tail,Liuxiang Jiongnai,jion1236,lɔ35,1
84,tail,Xiaozhai Younuo,youn1235,kǝ33=te22,1
84,tail,Huangluo Younuo,youn1235,kǝ33=te22,1
84,tail,Northern Pa-Hng,pahn1237,tai33=tai22,1
84,tail,Southern Pa-Hng,pahn1237,tɦɤ33=tɤ31,1
84,tail,Hm-Nai,wuna1248,tei33=tei13,1
85,that1,Western Xiangxi,nort2748,ä3,1
85,that1,Eastern Xiangxi,east2371,tɛ55=ɛ55,1
85,that1,Qiandong,east2369,i3,1
85,that1,Chuanqiandian,nort3244,ʔi3,1
85,that1,Diandongbei,larg1235,tʰao5,2
85,that1,Hmong Daw,hmon1333,ndǝw8,2
85,that1,Hmong Njua,hmon1264,ndaʉ7,2
85,that1,Bunu,buna1273,uŋ1,3
85,that1,Baonao,buna1273,ɔ1,3
85,that1,Numao,numa1251,yi4,1
85,that1,Longhua Jiongnai,jion1236,mi44,9
85,that1,Liuxiang Jiongnai,jion1236,mi44,9
85,that1,Xiaozhai Younuo,youn1235,ni31,5
85,that1,Huangluo Younuo,youn1235,ni22,5
85,that1,Northern Pa-Hng,pahn1237,ŋ̩55,10
85,that1,Southern Pa-Hng,pahn1237,ŋ̩55,10
85,that1,Hm-Nai,wuna1248,wo55,10
85,that2,Western Xiangxi,nort2748,ʑi1,4
85,that2,Qiandong,east2369,nen3,5
85,that2,Diandongbei,larg1235,ɳc̢i7,6
86,this,Western Xiangxi,nort2748,nen3,1
86,this,Eastern Xiangxi,east2371,ne55,1
86,this,Qiandong,east2369,noŋ3,1
86,this,Chuanqiandian,nort3244,na3,1
86,this,Diandongbei,larg1235,ni3,1
86,this,Hmong Daw,hmon1333,nɔ4,1
86,this,Hmong Njua,hmon1264,nu̯a2,1
86,this,Bunu,buna1273,nɔŋ3,1
86,this,Baonao,buna1273,naǝ3,1
86,this,Numao,numa1251,ney3,1
86,this,Longhua Jiongnai,jion1236,ne53,1
86,this,Liuxiang Jiongnai,jion1236,ni35,1
86,this,Xiaozhai Younuo,youn1235,no22,1
86,this,Huangluo Younuo,youn1235,no22,1
86,this,Northern Pa-Hng,pahn1237,ŋ̩22,1
86,this,Southern Pa-Hng,pahn1237,ŋ̩31,1
86,this,Hm-Nai,wuna1248,ne13,1
87,thou,Western Xiangxi,nort2748,mɯ2,1
87,thou,Eastern Xiangxi,east2371,mu31,1
87,thou,Qiandong,east2369,moŋ2,1
87,thou,Chuanqiandian,nort3244,ne2,2
87,thou,Diandongbei,larg1235,ɕü6,3
87,thou,Hmong Daw,hmon1333,kɔ2,4
87,thou,Hmong Njua,hmon1264,kao5,4
87,thou,Bunu,buna1273,kau2,4
87,thou,Baonao,buna1273,kǝ2,4
87,thou,Numao,numa1251,köy2,4
87,thou,Longhua Jiongnai,jion1236,maŋ33,1
87,thou,Liuxiang Jiongnai,jion1236,mǝŋ31,1
87,thou,Xiaozhai Younuo,youn1235,ŋ̩13,1
87,thou,Huangluo Younuo,youn1235,ŋ̩13,1
87,thou,Northern Pa-Hng,pahn1237,mu33,1
87,thou,Southern Pa-Hng,pahn1237,mɦʉ33,1
87,thou,Hm-Nai,wuna1248,m̩31,1
88,tongue,Western Xiangxi,nort2748,qo1=mi̯a4,1
89,tooth,Western Xiangxi,nort2748,qo1=ʆɛ̃3,1
89,tooth,Eastern Xiangxi,east2371,qu53=sɛ55,1
89,tooth,Qiandong,east2369,m̥ʰi3,2
89,tooth,Chuanqiandian,nort3244,na3,2
89,tooth,Diandongbei,larg1235,n̥ie3,2
89,tooth,Hmong Daw,hmon1333,n̥i̯a3,2
89,tooth,Hmong Njua,hmon1264,na2,2
89,tooth,Bunu,buna1273,fa3=m̥iŋ3,2
89,tooth,Baonao,buna1273,m̥ay3,2
89,tooth,Numao,numa1251,m̥ɑy3,2
89,tooth,Longhua Jiongnai,jion1236,m̥ay53,2
89,tooth,Liuxiang Jiongnai,jion1236,m̥ɛ35,2
89,tooth,Xiaozhai Younuo,youn1235,fun22,3
89,tooth,Huangluo Younuo,youn1235,fun22,3
89,tooth,Northern Pa-Hng,pahn1237,qa44=ɲ̥i22,2
89,tooth,Southern Pa-Hng,pahn1237,m̥ı31,2
89,tooth,Hm-Nai,wuna1248,tei33=m̥iŋ13,2
90,tree,Western Xiangxi,nort2748,qo1=ntu5,1
90,tree,Eastern Xiangxi,east2371,dɔ31,1
90,tree,Qiandong,east2369,tǝu5,1
90,tree,Chuanqiandian,nort3244,ntoŋ5,1
90,tree,Diandongbei,larg1235,ntao5,1
90,tree,Hmong Daw,hmon1333,ndõ4,1
90,tree,Hmong Njua,hmon1264,ndoŋ3,1
90,tree,Bunu,buna1273,ntaŋ5,1
90,tree,Baonao,buna1273,ntɔŋ5,1
90,tree,Numao,numa1251,ntou5,1
90,tree,Longhua Jiongnai,jion1236,ntɔuŋ35,1
90,tree,Liuxiang Jiongnai,jion1236,ntaŋ22,1
90,tree,Xiaozhai Younuo,youn1235,fɔ33,2
90,tree,Huangluo Younuo,youn1235,fɔ33,2
90,tree,Northern Pa-Hng,pahn1237,ti̯a35,3
90,tree,Southern Pa-Hng,pahn1237,pi̯a35,3
90,tree,Hm-Nai,wuna1248,ca35,3
91,two,Western Xiangxi,nort2748,ɯ1,1
91,two,Eastern Xiangxi,east2371,ʋ53,1
91,two,Qiandong,east2369,o1,1
91,two,Chuanqiandian,nort3244,ʔao1,1
91,two,Diandongbei,larg1235,a1,1
91,two,Hmong Daw,hmon1333,o1,1
91,two,Hmong Njua,hmon1264,ʔao1,1
91,two,Bunu,buna1273,au1,1
91,two,Baonao,buna1273,uɔ1,1
91,two,Numao,numa1251,öy1,1
91,two,Longhua Jiongnai,jion1236,u44,1
91,two,Liuxiang Jiongnai,jion1236,u44,1
91,two,Xiaozhai Younuo,youn1235,u33,1
91,two,Huangluo Younuo,youn1235,u33,1
91,two,Northern Pa-Hng,pahn1237,va35,1
91,two,Southern Pa-Hng,pahn1237,va35,1
91,two,Hm-Nai,wuna1248,wa53,1
92,walk (go),Western Xiangxi,nort2748,moŋ4,1
92,walk (go),Eastern Xiangxi,east2371,maŋ33,1
92,walk (go),Qiandong,east2369,moŋ4,1
92,walk (go),Chuanqiandian,nort3244,moŋ4,1
92,walk (go),Diandongbei,larg1235,mao4,1
92,walk (go),Hmong Daw,hmon1333,mu5,1
92,walk (go),Hmong Njua,hmon1264,moŋ6,1
92,walk (go),Bunu,buna1273,muŋ4,1
92,walk (go),Baonao,buna1273,mu4,1
92,walk (go),Numao,numa1251,muŋ4,1
92,walk (go),Longhua Jiongnai,jion1236,ŋ̥ŋ31,1
92,walk (go),Liuxiang Jiongnai,jion1236,ŋ̥ŋ53,1
92,walk (go),Xiaozhai Younuo,youn1235,ŋ̩22,1
92,walk (go),Huangluo Younuo,youn1235,ŋ̩22,1
92,walk (go),Northern Pa-Hng,pahn1237,ɲi33,1
92,walk (go),Southern Pa-Hng,pahn1237,ɲɦı33,1
92,walk (go),Hm-Nai,wuna1248,m̩33,1
93,warm (hot),Western Xiangxi,nort2748,ʆo3,1
93,warm (hot),Eastern Xiangxi,east2371,kɯ53,2
93,warm (hot),Qiandong,east2369,ʃʰǝu3,1
94,water,Western Xiangxi,nort2748,u1,1
94,water,Eastern Xiangxi,east2371,ʋ53,1
94,water,Qiandong,east2369,ǝu1,1
94,water,Chuanqiandian,nort3244,tle2,2
94,water,Diandongbei,larg1235,ao1,1
94,water,Hmong Daw,hmon1333,ʼde2,2
94,water,Hmong Njua,hmon1264,ƛe5,2
94,water,Bunu,buna1273,aŋ1,1
94,water,Baonao,buna1273,ɔŋ1,1
94,water,Numao,numa1251,ou1,1
94,water,Longhua Jiongnai,jion1236,ɔuŋ44,1
94,water,Liuxiang Jiongnai,jion1236,aŋ44,1
94,water,Xiaozhai Younuo,youn1235,ŋ̩33,1
94,water,Huangluo Younuo,youn1235,ŋ̩33,1
94,water,Northern Pa-Hng,pahn1237,aŋ35,1
94,water,Southern Pa-Hng,pahn1237,ɔ̃35,1
94,water,Hm-Nai,wuna1248,aŋ35,1
95,we,Western Xiangxi,nort2748,pɯ1,1
95,we,Eastern Xiangxi,east2371,pʋ53,1
95,we,Qiandong,east2369,pi1,1
95,we,Chuanqiandian,nort3244,pe1,1
95,we,Diandongbei,larg1235,pi1,1
95,we,Hmong Daw,hmon1333,pe1,1
95,we,Hmong Njua,hmon1264,pe1,1
95,we,Bunu,buna1273,pe1,1
95,we,Baonao,buna1273,pey1,1
95,we,Numao,numa1251,pɑ1,1
95,we,Longhua Jiongnai,jion1236,pa44,1
95,we,Liuxiang Jiongnai,jion1236,pa44,1
95,we,Xiaozhai Younuo,youn1235,pou33,1
95,we,Huangluo Younuo,youn1235,pou33,1
95,we,Northern Pa-Hng,pahn1237,pu35,1
95,we,Southern Pa-Hng,pahn1237,pʉ35,1
95,we,Hm-Nai,wuna1248,waŋ22-kaŋ13,2
96,what,Western Xiangxi,nort2748,qo1=ɳaŋ1,1
96,what,Eastern Xiangxi,east2371,mɛ55-yɤ31,2
96,what,Qiandong,east2369,qei2=ʃi3,3
96,what,Chuanqiandian,nort3244,lua6=c̢i5,3
96,what,Diandongbei,larg1235,qa1=ši5,3
96,what,Hmong Daw,hmon1333,ʼda1=či4,3
96,what,Hmong Njua,hmon1264,ƛaŋ1=čɨ3,3
96,what,Longhua Jiongnai,jion1236,laŋ44-ða35,4
96,what,Liuxiang Jiongnai,jion1236,ney53-ʑã31,5
96,what,Xiaozhai Younuo,youn1235,kǝ33-li33,6
96,what,Huangluo Younuo,youn1235,hoŋ13-nǝn33,7
96,what,Northern Pa-Hng,pahn1237,ka55-yaŋ53,8
96,what,Southern Pa-Hng,pahn1237,qa35-yɔ̃53,8
96,what,Hm-Nai,wuna1248,hou35=mpou33,9
97,white,Western Xiangxi,nort2748,qu̯ɤ1,1
97,white,Eastern Xiangxi,east2371,qwa53,1
97,white,Qiandong,east2369,ɬu1,1
97,white,Chuanqiandian,nort3244,tleu1,1
97,white,Diandongbei,larg1235,ƛoey1-nci6-lie4,1
97,white,Hmong Daw,hmon1333,ʼdǝw1,1
97,white,Hmong Njua,hmon1264,ƛaʉ1,1
97,white,Bunu,buna1273,ƛo1,1
97,white,Baonao,buna1273,ƛou1,1
97,white,Numao,numa1251,ƛi̯o1,1
97,white,Longhua Jiongnai,jion1236,klau44,1
97,white,Liuxiang Jiongnai,jion1236,klɔ44,1
97,white,Xiaozhai Younuo,youn1235,ki̯e33,1
97,white,Huangluo Younuo,youn1235,ki̯u33,1
97,white,Northern Pa-Hng,pahn1237,kɔ35,1
97,white,Southern Pa-Hng,pahn1237,kwɔ35,1
97,white,Hm-Nai,wuna1248,kwau35,1
98,who,Western Xiangxi,nort2748,ɕi3-le1,1
98,who,Eastern Xiangxi,east2371,pɛ55,2
98,who,Qiandong,east2369,tɛ4=ʃi3,1
98,who,Chuanqiandian,nort3244,lo1=ʔi5,3
98,who,Diandongbei,larg1235,qa3=tɨ4,4
98,who,Hmong Daw,hmon1333,tɨ6,4
98,who,Hmong Njua,hmon1264,leŋ5=tʉ6,4
98,who,Bunu,buna1273,po3=tau6,4
98,who,Baonao,buna1273,ey2=sey6,5
98,who,Numao,numa1251,iu1=yi3,1
98,who,Longhua Jiongnai,jion1236,n̥a53,6
98,who,Liuxiang Jiongnai,jion1236,n̥a35,6
98,who,Xiaozhai Younuo,youn1235,a53-nɔ13,7
98,who,Huangluo Younuo,youn1235,kǝ33-lou13,8
98,who,Northern Pa-Hng,pahn1237,ti31-lɛ33,4
98,who,Southern Pa-Hng,pahn1237,ti44-lɦɛ̃33,4
98,who,Hm-Nai,wuna1248,ti35-nai33,4
99,woman,Western Xiangxi,nort2748,qo1=mpʰa3,1
99,woman,Eastern Xiangxi,east2371,qei35=pʰa35,1
99,woman,Qiandong,east2369,a3,2
99,woman,Chuanqiandian,nort3244,po2,3
99,woman,Diandongbei,larg1235,a5=po2,3
99,woman,Hmong Daw,hmon1333,pɔ2-ni̯a7,3
99,woman,Hmong Njua,hmon1264,qu̯a4=pu5,3
100,yellow,Western Xiangxi,nort2748,qu̯en2,1
100,yellow,Eastern Xiangxi,east2371,gwɛ31,1
100,yellow,Qiandong,east2369,faŋ2,1
100,yellow,Chuanqiandian,nort3244,tlaŋ2,1
100,yellow,Diandongbei,larg1235,vaɯ2,1
100,yellow,Hmong Daw,hmon1333,ʼda2,1
100,yellow,Hmong Njua,hmon1264,ƛaŋ5,1
100,yellow,Bunu,buna1273,kwen2,1
100,yellow,Baonao,buna1273,kwa2,1
100,yellow,Numao,numa1251,kuɑn2 ~ ʔpan2,1
100,yellow,Longhua Jiongnai,jion1236,kwen33,1
100,yellow,Liuxiang Jiongnai,jion1236,kwan31,1
100,yellow,Xiaozhai Younuo,youn1235,kwǝn13,1
100,yellow,Huangluo Younuo,youn1235,kwǝn13,1
100,yellow,Northern Pa-Hng,pahn1237,kwei33,1
100,yellow,Southern Pa-Hng,pahn1237,kɦwɤ33,1
100,yellow,Hm-Nai,wuna1248,kwei33,1
101,far,Western Xiangxi,nort2748,qɯ1,1
101,far,Eastern Xiangxi,east2371,qu53,1
101,far,Qiandong,east2369,to4,2
101,far,Chuanqiandian,nort3244,tle1,1
101,far,Diandongbei,larg1235,ƛi1,1
101,far,Hmong Daw,hmon1333,ʼde1,1
101,far,Hmong Njua,hmon1264,ƛe1,1
101,far,Bunu,buna1273,kwe1,1
101,far,Baonao,buna1273,kwey1,1
101,far,Numao,numa1251,kuɑ1 ~ ʔpɑ1,1
101,far,Longhua Jiongnai,jion1236,kwa44,1
101,far,Liuxiang Jiongnai,jion1236,kwa44,1
101,far,Xiaozhai Younuo,youn1235,ki̯e33,1
101,far,Huangluo Younuo,youn1235,ki̯u33,1
101,far,Northern Pa-Hng,pahn1237,ko35,1
101,far,Southern Pa-Hng,pahn1237,ko35,1
101,far,Hm-Nai,wuna1248,ko35,1
102,heavy,Western Xiangxi,nort2748,xen3,1
102,heavy,Eastern Xiangxi,east2371,ɲ̥ʰe55,1
102,heavy,Qiandong,east2369,n̥ʰioŋ3,1
102,heavy,Chuanqiandian,nort3244,ɲaŋ3,1
102,heavy,Diandongbei,larg1235,n̥iaɯ3,1
102,heavy,Hmong Daw,hmon1333,ɲ̥a3,1
102,heavy,Hmong Njua,hmon1264,ɲaŋ2,1
102,heavy,Bunu,buna1273,ɲ̥ɔŋ3,1
103,near,Western Xiangxi,nort2748,ʐɯ5,1
103,near,Eastern Xiangxi,east2371,yu31,1
103,near,Qiandong,east2369,ɣi5,1
103,near,Chuanqiandian,nort3244,ʐe4,1
103,near,Diandongbei,larg1235,vǝ5,1
103,near,Hmong Daw,hmon1333,že4,1
103,near,Hmong Njua,hmon1264,že3,1
103,near,Bunu,buna1273,ɣe5,1
103,near,Baonao,buna1273,ɣey5,1
103,near,Numao,numa1251,ɣey5,1
103,near,Longhua Jiongnai,jion1236,ŋki̯a35,1
103,near,Liuxiang Jiongnai,jion1236,ʑa22,1
103,near,Xiaozhai Younuo,youn1235,vi̯e35,1
103,near,Huangluo Younuo,youn1235,vay53,1
103,near,Northern Pa-Hng,pahn1237,yo55,1
103,near,Southern Pa-Hng,pahn1237,yo55,1
103,near,Hm-Nai,wuna1248,yo55,1
104,salt,Western Xiangxi,nort2748,ɲɕɯ3,1
104,salt,Eastern Xiangxi,east2371,ʒʋ55,1
104,salt,Qiandong,east2369,ʃi3,1
104,salt,Chuanqiandian,nort3244,nen3=ɳc̢e3,1
104,salt,Diandongbei,larg1235,ɳc̢ǝ3,1
104,salt,Hmong Daw,hmon1333,nǯe3,1
104,salt,Hmong Njua,hmon1264,ɲǯe2,1
104,salt,Bunu,buna1273,nce3,1
104,salt,Baonao,buna1273,ncey3,1
104,salt,Numao,numa1251,nci̯ey3,1
104,salt,Longhua Jiongnai,jion1236,nča53,1
104,salt,Liuxiang Jiongnai,jion1236,ntθa35,1
104,salt,Xiaozhai Younuo,youn1235,ʑau22,1
104,salt,Huangluo Younuo,youn1235,ʑau22,1
104,salt,Northern Pa-Hng,pahn1237,ɲo22,1
104,salt,Southern Pa-Hng,pahn1237,ɲɕo31,1
104,salt,Hm-Nai,wuna1248,ɲɕo13,1
105,short,Western Xiangxi,nort2748,le3,1
105,short,Eastern Xiangxi,east2371,li55,1
105,short,Qiandong,east2369,lɛ3,1
105,short,Chuanqiandian,nort3244,lo5,1
105,short,Diandongbei,larg1235,lu8,1
105,short,Hmong Daw,hmon1333,lu3,1
105,short,Hmong Njua,hmon1264,lu3,1
106,snake,Western Xiangxi,nort2748,ta1=nen1,1
106,snake,Eastern Xiangxi,east2371,nɛ53,1
106,snake,Qiandong,east2369,naŋ1,1
106,snake,Chuanqiandian,nort3244,naŋ1,1
106,snake,Diandongbei,larg1235,pi1=naɯ1,1
106,snake,Hmong Daw,hmon1333,na1,1
106,snake,Hmong Njua,hmon1264,naŋ1,1
106,snake,Bunu,buna1273,nǝŋ1,1
106,snake,Baonao,buna1273,nɒ1,1
106,snake,Numao,numa1251,nɑn1,1
106,snake,Longhua Jiongnai,jion1236,nen44,1
106,snake,Liuxiang Jiongnai,jion1236,nan44,1
106,snake,Xiaozhai Younuo,youn1235,kau35=ni33,1
106,snake,Huangluo Younuo,youn1235,ni33,1
106,snake,Northern Pa-Hng,pahn1237,neŋ35,1
106,snake,Southern Pa-Hng,pahn1237,ŋ̩31=nẽ35,1
106,snake,Hm-Nai,wuna1248,n̩22=nɯŋ35,1
107,thin,Western Xiangxi,nort2748,ʆu1,1
107,thin,Eastern Xiangxi,east2371,ʆi35,1
107,thin,Hmong Daw,hmon1333,ɲi̯a5,2
107,thin,Hmong Njua,hmon1264,ɲa6,2
107,thin,Bunu,buna1273,sʰaŋ1,3
107,thin,Baonao,buna1273,mǝ4,4
107,thin,Numao,numa1251,ncʰɑy3,5
107,thin,Longhua Jiongnai,jion1236,ɲiŋ31,2
107,thin,Liuxiang Jiongnai,jion1236,ɲiŋ53,2
107,thin,Xiaozhai Younuo,youn1235,ɲi22,2
107,thin,Huangluo Younuo,youn1235,ɲi22,2
107,thin,Northern Pa-Hng,pahn1237,ɲi22,2
107,thin,Southern Pa-Hng,pahn1237,ɲɦı31,2
107,thin,Hm-Nai,wuna1248,n̩22,2
108,wind,Western Xiangxi,nort2748,ki5,1
108,wind,Eastern Xiangxi,east2371,ɕi31,1
108,wind,Qiandong,east2369,ɕen5,1
108,wind,Chuanqiandian,nort3244,ɕua5,1
108,wind,Diandongbei,larg1235,ɕa5,1
108,wind,Hmong Daw,hmon1333,ɕu̯ǝ4,1
108,wind,Hmong Njua,hmon1264,ɕu̯a3,1
108,wind,Bunu,buna1273,ka3=ɕi5,1
108,wind,Baonao,buna1273,ɕi5,1
108,wind,Numao,numa1251,ɕi5,1
108,wind,Longhua Jiongnai,jion1236,či35,1
108,wind,Liuxiang Jiongnai,jion1236,či22,1
108,wind,Xiaozhai Younuo,youn1235,ki35,1
108,wind,Huangluo Younuo,youn1235,ki53,1
108,wind,Northern Pa-Hng,pahn1237,aŋ35=ɕi55,1
108,wind,Southern Pa-Hng,pahn1237,ɔ̃35=ɕi55,1
108,wind,Hm-Nai,wuna1248,aŋ35=ɕi55,1
109,worm,Western Xiangxi,nort2748,ta1=kin1,1
109,worm,Eastern Xiangxi,east2371,ɕi53,1
109,worm,Qiandong,east2369,kaŋ1,1
109,worm,Chuanqiandian,nort3244,kaŋ1,1
109,worm,Diandongbei,larg1235,pi1=kaɯ1,1
109,worm,Hmong Daw,hmon1333,ɕu̯ǝ4-na1,2
109,worm,Hmong Njua,hmon1264,kaŋ4,1
109,worm,Bunu,buna1273,ka1=ɕɔŋ1,3
109,worm,Baonao,buna1273,ɕey1=ŋi̯a5,2
109,worm,Numao,numa1251,ŋkɑu4,4
109,worm,Longhua Jiongnai,jion1236,ka44=ʑaŋ44,5
109,worm,Liuxiang Jiongnai,jion1236,kɛ44=ʑaŋ44,5
109,worm,Xiaozhai Younuo,youn1235,ki13=ki̯aŋ33,1
109,worm,Huangluo Younuo,youn1235,ki13=ki̯aŋ33,1
109,worm,Northern Pa-Hng,pahn1237,qa22=yoŋ35,6
109,worm,Southern Pa-Hng,pahn1237,qɤ35=yõ35,6
109,worm,Hm-Nai,wuna1248,qei35=ɕuŋ35,3
110,year,Western Xiangxi,nort2748,ɕu5,1
110,year,Eastern Xiangxi,east2371,cɔ31,1
110,year,Qiandong,east2369,n̥ʰiu5,2
110,year,Chuanqiandian,nort3244,ʆoŋ5,1
110,year,Diandongbei,larg1235,ʆao7,1
110,year,Hmong Daw,hmon1333,ʆõ4,1
110,year,Hmong Njua,hmon1264,ʆoŋ3,1
110,year,Bunu,buna1273,saŋ5,1
110,year,Baonao,buna1273,sɔŋ5,1
110,year,Numao,numa1251,ci̯ou5,1
110,year,Longhua Jiongnai,jion1236,ɲ̥ɔuŋ35,2
110,year,Liuxiang Jiongnai,jion1236,ɲ̥ɔ22,2
110,year,Xiaozhai Younuo,youn1235,ti̯uŋ35,3
110,year,Huangluo Younuo,youn1235,ti̯uŋ53,3
110,year,Northern Pa-Hng,pahn1237,ɕaŋ55,1
110,year,Southern Pa-Hng,pahn1237,ɕɔ̃55,1
110,year,Hm-Nai,wuna1248,ɕuŋ55,1
